id,date,postcode,property_type,whether_old_or_new,freehold_or_leasehold,address1,address2,address3,town,local_aut,county,region,type1,type2,postcode_short,price,total_floor_area,current_energy_rating,co2_emissions_current,co2_emissions_potential,energy_consumption_current,energy_consumption_potential,windows_energy_eff,tenure,district,latitude,longitude,altitude,london_zone,nearest_station,distance_to_station,water_company,average_income,pricePerSqmtr
{D63A00BD-B6CA-4F7C-94EF-9E13FC71ABFA},2007-04-05T00:00:00Z,BR1 2AD,F,N,L,"ORCHARD HOUSE, 5",FLAT 2,WOODLANDS ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,475000,138.67,E,9,7.4,337,278,Very Poor,rental (private),Bromley,51.404296,0.04665,84,5,Bickley,0.464587,Thames Water,72000,3425.398428
{A96E4ACC-E99F-9205-E053-6C04A8C0DA09},2020-04-30T00:00:00Z,BR1 2AD,F,N,L,DEERWOOD,FLAT 3,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,488000,80,D,4.2,2.2,297,158,Very Poor,owner-occupied,Bromley,51.404296,0.04665,84,5,Bickley,0.464587,Thames Water,72000,6100
{F035DAEA-459E-4EB5-BD27-83B10A63E5E2},2012-06-15T00:00:00Z,BR1 2AD,F,N,L,DEERWOOD,FLAT 3,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,280000,80,D,4.2,2.2,297,158,Very Poor,owner-occupied,Bromley,51.404296,0.04665,84,5,Bickley,0.464587,Thames Water,72000,3500
{3E0330F0-B515-8D89-E050-A8C062052140},2016-08-19T00:00:00Z,BR1 2AD,D,N,F,3,NA,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,1300000,239,E,11,5,258,118,Average,owner-occupied,Bromley,51.404296,0.04665,84,5,Bickley,0.464587,Thames Water,72000,5439.330544
{BA8CD7BF-8756-4EDB-BE06-FBC732DE4F2F},2008-02-07T00:00:00Z,BR1 2AD,F,N,L,"ORCHARD HOUSE, 5",FLAT 4,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,600000,170,E,9.6,6,321,201,Very Poor,rental (private),Bromley,51.404296,0.04665,84,5,Bickley,0.464587,Thames Water,72000,3529.411765
{35695CD8-1D0C-48F9-B2B3-95610AB363B0},2005-04-25T00:00:00Z,BR1 2AD,F,N,L,"ORCHARD HOUSE, 5",FLAT 4,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,470000,170,E,9.6,6,321,201,Very Poor,rental (private),Bromley,51.404296,0.04665,84,5,Bickley,0.464587,Thames Water,72000,2764.705882
{F8351963-5AB8-430F-B742-E6B369E9B6AD},2009-06-05T00:00:00Z,BR1 2AD,D,N,F,GROVELANDS,NA,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,772500,245.07,D,8.5,6.5,210,162,Good,owner-occupied,Bromley,51.404296,0.04665,84,5,Bickley,0.464587,Thames Water,72000,3152.160607
{A71375FD-E08F-7576-E053-6C04A8C0462F},2020-03-20T00:00:00Z,BR1 2AD,S,N,F,LONG HUNT,NA,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,1000000,193,E,11,5,336,146,Good,owner-occupied,Bromley,51.404296,0.04665,84,5,Bickley,0.464587,Thames Water,72000,5181.34715
{D22473F5-EE04-7B40-E053-6C04A8C0A630},2021-08-25T00:00:00Z,BR1 2AD,S,N,F,QUENNELL LODGE,NA,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,782500,119,D,5.2,2.3,250,107,Average,owner-occupied,Bromley,51.404296,0.04665,84,5,Bickley,0.464587,Thames Water,72000,6575.630252
{C4D0A345-490A-44F8-A8F8-6A71CF9AFF20},2010-09-28T00:00:00Z,BR1 2AG,F,N,L,"OAK COURT, 11",FLAT 10,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,245000,59,D,3.8,3,375,299,Average,Rented (private),Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,4152.542373
{4E95D758-1FF6-EDA1-E050-A8C0630539E2},2017-03-21T00:00:00Z,BR1 2AG,D,N,F,12A,NA,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,1000000,181,E,10,5.4,323,168,Good,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,5524.861878
{582D0637-73D8-8F22-E053-6C04A8C01BAC},2017-08-08T00:00:00Z,BR1 2AG,D,N,F,12C,NA,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,1250000,234,D,9.3,6.3,225,151,Average,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,5341.880342
{369DFB16-8A84-3A19-E050-A8C0620518C6},2016-06-08T00:00:00Z,BR1 2AG,O,N,F,2,FLAT 1,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,30000,122.34,C,2.6,2.4,110,101,Good,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,245.2182442
{2DBD2A6C-0E3A-4F97-9B04-090E9FA1782A},2011-10-05T00:00:00Z,BR1 2AG,F,N,L,2,FLAT 1,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,460000,122.34,C,2.6,2.4,110,101,Good,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3760.013078
{2A289E9F-921E-CDC8-E050-A8C063054829},2011-10-18T00:00:00Z,BR1 2AG,D,N,F,13,NA,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,3000000,303.78,F,26,21,347,277,Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,9875.567845
{F86F6A81-6277-42A5-8235-733FFF41565C},2010-03-25T00:00:00Z,BR1 2AG,D,N,F,14,NA,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,1200000,249.98,F,13,11,373,329,Average,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,4800.384031
{00D14DC8-9B2A-4C1A-871F-DE1938B2B552},2012-11-30T00:00:00Z,BR1 2AG,F,N,L,"OAK COURT, 11",FLAT 14,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,210000,51.98,G,5.2,5.2,665,665,Very Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,4040.015391
{C2CC2787-6FF2-42B3-8B32-C2B359E5E717},2010-07-22T00:00:00Z,BR1 2AG,F,N,L,"OAK COURT, 11",FLAT 14,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,190000,51.98,G,5.2,5.2,665,665,Very Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3655.25202
{2AC10E4F-F640-1AF6-E050-A8C063052BA1},2015-11-27T00:00:00Z,BR1 2AG,D,N,F,15,NA,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,1650000,292,E,13,6.3,283,144,Very Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,5650.684932
{408B63F5-7BBD-433B-A93C-6CE37ABCEB65},2013-11-14T00:00:00Z,BR1 2AG,F,N,L,"OAK COURT, 11",FLAT 15,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,227500,69,F,5.3,3.2,454,275,Very Poor,Owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3297.101449
{509DA0A2-3F29-405E-98AE-D8B89725A92F},2011-01-14T00:00:00Z,BR1 2AG,F,Y,L,"OAK COURT, 11",FLAT 15,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,250000,69,F,5.3,3.2,454,275,Very Poor,Owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3623.188406
{6E00063D-8B34-4B12-B503-ACDBF533EF8C},2011-09-12T00:00:00Z,BR1 2AG,F,N,L,"OAK COURT, 11",FLAT 16,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,180000,55,D,2.4,2,260,213,Very Poor,rental (private),Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3272.727273
{452518CF-A00F-46BF-9909-1E64F81FED15},2011-01-14T00:00:00Z,BR1 2AG,F,Y,L,"OAK COURT, 11",FLAT 16,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,200000,55,D,2.4,2,260,213,Very Poor,rental (private),Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3636.363636
{40BD812D-F526-438B-AADF-37F12C3F3848},2010-08-27T00:00:00Z,BR1 2AG,D,N,F,17,NA,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,895000,167.4,F,14,4.9,498,175,Average,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,5346.475508
{3FB5D22A-3611-47E7-A261-ADFC31247E59},2010-10-22T00:00:00Z,BR1 2AG,F,Y,L,"OAK COURT, 11",FLAT 17,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,200000,67,D,2.6,2,226,175,Very Poor,rental (private),Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,2985.074627
{3914047A-1AB9-3206-E050-A8C063057647},2016-07-01T00:00:00Z,BR1 2AG,F,N,L,8,FLAT 1,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,310000,46,D,2.6,1.3,317,158,Very Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,6739.130435
{D22473F5-E92B-7B40-E053-6C04A8C0A630},2021-09-09T00:00:00Z,BR1 2AG,D,N,F,19B,NA,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,975000,157,E,8.9,3.6,324,129,Average,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,6210.191083
{5F3C2519-507F-490A-A548-E5BEBEA25ACE},2010-12-13T00:00:00Z,BR1 2AG,F,N,L,1B,NA,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,300000,91.77,G,12,12,839,839,Very Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3269.042171
{0BBDBA5E-90D2-4E5D-8012-E06D225B50A3},2009-10-30T00:00:00Z,BR1 2AG,F,N,L,8,FLAT 2,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,475000,138.91,D,5.9,4.8,255,207,Very Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3419.480239
{005656C1-2D7E-4697-A92C-C5470034CDDF},2014-02-27T00:00:00Z,BR1 2AG,F,N,L,8,FLAT 3,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,548950,187,D,6.8,4.2,193,122,Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,2935.561497
{C8A3A576-8B58-0425-E053-6C04A8C0947B},2021-03-26T00:00:00Z,BR1 2AG,D,N,F,3,NA,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,2450000,374,D,16,10,243,153,Average,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,6550.802139
{3914047A-1A7B-3206-E050-A8C063057647},2016-07-05T00:00:00Z,BR1 2AG,F,N,L,8,FLAT 4,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,450000,107,D,4.6,4.5,223,216,Average,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,4205.607477
{4709F20C-8F9F-4432-A4D1-BC9FC007F2E7},2013-02-01T00:00:00Z,BR1 2AG,F,N,L,8,FLAT 4,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,323000,107,D,4.6,4.5,223,216,Average,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3018.691589
{164B1547-279D-47D9-AC77-E819C218B4AD},2010-10-22T00:00:00Z,BR1 2AG,F,Y,L,"OAK COURT, 11",FLAT 4,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,195000,53,C,2.2,2.2,239,231,Good,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3679.245283
{4C5F7B0E-D225-47E1-B773-4B37B712B376},2008-02-04T00:00:00Z,BR1 2AG,F,N,L,8,FLAT 5,DENBRIDGE ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,205000,47.1,E,4.7,3.4,594,428,Very Poor,rental (private),Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,4352.441614
{5901ACE7-02B2-4CE3-AD3F-0AE929C654C0},2005-01-20T00:00:00Z,BR1 2AG,F,N,L,8,FLAT 5,DENBRIDGE ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,178000,47.1,E,4.7,3.4,594,428,Very Poor,rental (private),Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3779.193206
{05FC332E-B395-43EE-B48F-FEDF2AB06D64},2012-01-20T00:00:00Z,BR1 2AG,F,N,L,2,FLAT 6,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,450000,117.02,C,4,3.8,177,168,Very Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3845.496496
{404A5AF3-EECF-CD2B-E050-A8C063055C7B},2016-10-06T00:00:00Z,BR1 2AG,F,N,L,8,FLAT 6,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,325000,42.81,C,1.8,1.7,250,243,Poor,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,7591.684186
{D8E3F718-5E55-41D2-BA80-5BC9E97E3033},2012-05-11T00:00:00Z,BR1 2AG,F,N,L,"OAK COURT, 11",FLAT 9,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,242000,61,C,2.5,2.2,241,211,Average,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,3967.213115
{ED4A14C7-FF3D-4463-A6BB-3654C9081F84},2011-01-14T00:00:00Z,BR1 2AG,F,Y,L,"OAK COURT, 11",FLAT 9,DENBRIDGE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,250000,61,C,2.5,2.2,241,211,Average,owner-occupied,Bromley,51.405404,0.052709,78,5,Chislehurst,0.326842,Thames Water,72000,4098.360656
{6DA0844A-C4F6-30F2-E053-6B04A8C05F3B},2018-03-14T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 11,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,375000,43,D,2.2,1.2,290,163,Average,rental (private),Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,8720.930233
{29B6A45D-DE5B-4A9C-9575-C6A5512C2B5A},2013-09-09T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 11,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,305000,43,D,2.2,1.2,290,163,Average,rental (private),Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,7093.023256
{288DCE29-A2B8-E510-E050-A8C06205480E},2015-12-09T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 12,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,375000,69.77,D,3.8,3.5,285,268,Average,rental (private),Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,5374.802924
{64342BFE-C20B-422C-E053-6C04A8C0FB8A},2017-12-14T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 1,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,410000,84.75,D,4.5,2.8,320,198,Average,rental (private),Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,4837.758112
{A80B351E-9261-4B1F-A767-8015170F5BA8},2006-09-29T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 1,WOODLANDS ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,292000,84.75,D,4.5,2.8,320,198,Average,rental (private),Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,3445.427729
{28C3211A-05DA-4F4D-A950-BAC2E4EC9987},2012-05-11T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 3,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,249000,67.26,D,3,2.5,236,194,Average,owner-occupied,Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,3702.05174
{6020C5CA-396B-4C9F-A681-EF88FC31BF10},2013-11-04T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 4,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,312500,63.2,D,3.6,3.3,338,311,Poor,rental (private),Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,4944.620253
{C9099EE2-4C2C-4F97-A651-F6F9ADCF32E1},2008-06-20T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 4,WOODLANDS ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,280000,63.2,D,3.6,3.3,338,311,Poor,rental (private),Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,4430.379747
{DBB31C2F-CC71-4ABF-9595-1028C3912D8F},2006-07-05T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 6,WOODLANDS ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,292500,97,D,4.5,2.2,257,127,Average,owner-occupied,Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,3015.463918
{6494B515-B1E7-44D5-B5DB-CE275E05C598},2014-07-11T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 8,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,355000,60,D,2.3,1.5,223,141,Average,Owner-occupied,Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,5916.666667
{6FE23A6C-56D1-4C04-89C1-1A17B581780B},2011-11-18T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 8,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,295000,60,D,2.3,1.5,223,141,Average,Owner-occupied,Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,4916.666667
{5EED89A6-B398-4641-B031-F739E6A72BBA},2009-12-22T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 8,WOODLANDS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,240000,60,D,2.3,1.5,223,141,Average,Owner-occupied,Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,4000
{98A06CB2-FAE4-4EA3-82A0-7C8B8DB55F3A},2005-05-27T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 8,WOODLANDS ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,220000,60,D,2.3,1.5,223,141,Average,Owner-occupied,Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,3666.666667
{483B5640-8C3F-4627-98FE-03861EB89FDA},2006-12-20T00:00:00Z,BR1 2AH,F,N,L,ENGLEFIELD,FLAT 9,WOODLANDS ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,310000,99,D,5,2.3,262,123,Very Poor,owner-occupied,Bromley,51.403246,0.047006,82,5,Bickley,0.36951,Thames Water,72000,3131.313131
{5CF9903C-04C9-7F13-E053-6C04A8C074B1},2017-10-06T00:00:00Z,BR1 2AL,S,N,F,12,NA,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,985000,184,E,9.5,4.5,293,136,Very Poor,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,5353.26087
{582D0637-7477-8F22-E053-6C04A8C01BAC},2017-08-11T00:00:00Z,BR1 2AL,D,N,F,19,NA,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,1040000,138.62,C,4.9,4.4,166,146,Good,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,7502.524888
{84A1870D-9181-4736-9CDC-4FC7B3B63B78},2006-10-06T00:00:00Z,BR1 2AL,D,N,F,19,NA,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,676500,138.62,C,4.9,4.4,166,146,Good,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,4880.24816
{D48B41F1-F2B8-4E5E-919D-602E916691F1},2014-01-14T00:00:00Z,BR1 2AL,F,N,L,QUENNELLS,FLAT 1,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,470000,116,E,6.6,2.7,296,121,Very Poor,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,4051.724138
{C0891A78-0455-4F00-B146-EC47BE5762CC},2006-06-30T00:00:00Z,BR1 2AL,F,N,L,QUENNELLS,FLAT 1,VALE ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,375000,116,E,6.6,2.7,296,121,Very Poor,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,3232.758621
{754B6D08-CCA7-4FE8-99D7-C05046D03CC0},2013-10-14T00:00:00Z,BR1 2AL,D,N,F,20,NA,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,610000,113,D,4.2,2.1,214,102,Good,rental (private),Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,5398.230088
{81B79358-39D1-4669-B3CC-602215E1306B},2006-12-19T00:00:00Z,BR1 2AL,S,N,F,23,NA,VALE ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,450000,146,C,4.3,2.5,168,94,Average,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,3082.191781
{288DCE29-A1E9-E510-E050-A8C06205480E},2015-12-02T00:00:00Z,BR1 2AL,S,N,F,25,NA,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,820000,170,C,4.9,2.9,164,94,Average,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,4823.529412
{5A0B457E-1911-471E-AB0D-CCEA188110E1},2013-03-01T00:00:00Z,BR1 2AL,S,N,F,27,NA,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,490000,125,D,4.5,2.7,186,109,Good,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,3920
{F24248BE-B4D1-462F-B67E-72AD565F4876},2009-08-07T00:00:00Z,BR1 2AL,D,N,F,29,NA,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,405000,121.18,D,6,4.1,294,201,Average,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,3342.135666
{98C75472-42C9-72E9-E053-6B04A8C042F0},2019-10-31T00:00:00Z,BR1 2AL,S,N,F,2A,NA,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,680000,97.46,D,3.5,3.1,189,167,Average,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,6977.221424
{187E5163-234A-4ADE-9BFA-CF880E93D462},2014-03-21T00:00:00Z,BR1 2AL,S,N,F,2A,NA,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,500000,97.46,D,3.5,3.1,189,167,Average,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,5130.309871
{B5755FFE-5611-7D01-E053-6C04A8C036B6},2020-10-09T00:00:00Z,BR1 2AL,F,N,L,QUENNELLS,FLAT 2,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,500000,85,E,5.2,1.8,346,120,Very Poor,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,5882.352941
{34428D7E-6FE9-B86C-E050-A8C06205059C},2016-04-26T00:00:00Z,BR1 2AL,F,N,L,QUENNELLS,FLAT 2,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,450000,85,E,5.2,1.8,346,120,Very Poor,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,5294.117647
{B5755FFE-5617-7D01-E053-6C04A8C036B6},2020-07-17T00:00:00Z,BR1 2AL,F,N,L,QUENNELLS,FLAT 3,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,275000,68,E,5.4,4.2,447,349,Very Poor,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,4044.117647
{A8906469-EE69-414E-BBB9-7759BACC2808},2013-07-25T00:00:00Z,BR1 2AL,F,N,L,QUENNELLS,FLAT 3,VALE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,167000,68,E,5.4,4.2,447,349,Very Poor,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,2455.882353
{373DA43F-AD8E-478C-A23C-94BCC8F69A3C},2005-05-13T00:00:00Z,BR1 2AL,F,N,L,QUENNELLS,FLAT 3,VALE ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,165000,68,E,5.4,4.2,447,349,Very Poor,owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,2426.470588
{399A2E81-91D1-4101-A442-18B0740EEABF},2006-04-28T00:00:00Z,BR1 2AL,F,N,L,QUENNELLS,FLAT 4,VALE ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,215000,64,E,4.3,4.2,377,376,Average,Owner-occupied,Bromley,51.405557,0.055233,65,5,Chislehurst,0.151456,Thames Water,72000,3359.375
